Frame_id,synchrony_Neck_to_R-Sho,synchrony_Neck_to_L-Sho,synchrony_R-Sho_to_R-Elb,synchrony_R-Elb_to_R-Wr,synchrony_L-Sho_to_L-Elb,synchrony_L-Elb_to_L-Wr,synchrony_Neck_to_R-Hip,synchrony_R-Hip_to_R-Knee,synchrony_R-Knee_to_R-Ank,synchrony_Neck_to_L-Hip,synchrony_L-Hip_to_L-Knee,synchrony_L-Knee_to_L-Ank,synchrony_Neck_to_Nose,synchrony_Nose_to_R-Eye,synchrony_R-Eye_to_R-Ear,synchrony_Nose_to_L-Eye,synchrony_L-Eye_to_L-Ear,normalized_distance
613,0.08624341658217474,0.06913820346021547,0.44591044290063386,0.9586337877531302,0.43438022722094516,0.9761765429338709,0.07294718897856277,-1.0,-1.0,0.059773245776637056,-1.0,-1.0,0.0238770019397645,,0.04520516093945524,0.10241638234956667,0.03829719384995341,-1.0
614,0.08425736437441568,0.08566020661482852,0.4446934141601824,0.9680202415003617,0.4335525842987694,0.9766396061599913,0.07125444415692252,-1.0,-1.0,0.059773245776637056,-1.0,-1.0,0.024821928322348218,0.06719309487228921,0.04520516093945524,4.743186923619966e-09,0.009377734429541068,-1.0
615,0.09991871311204316,0.08566020661482852,0.43762593151938084,0.9707325187973297,0.4452326014706872,0.9895999073904728,0.06390834874372618,-1.0,-1.0,0.059773245776637056,-1.0,-1.0,0.0238770019397645,,0.09973846853541143,0.10241638234956667,0.03829719384995341,-1.0
616,0.08624341658217474,0.06913820346021547,0.4386648381066687,0.9725195132572758,0.4452326014706872,-1.0,0.06560109356536646,-1.0,-1.0,0.06131350486453144,-1.0,-1.0,0.024821928322348218,0.10800019348986771,0.07130894159111902,0.035223287477277265,0.03829719384995341,-1.0
617,0.0973848190698607,0.08690262765197727,0.42840727630911324,0.9716740502462113,0.4460082814550512,-1.0,0.06257622698280937,-1.0,-1.0,0.052849400933256026,-1.0,-1.0,0.024821928322348218,0.10800019348986771,0.07130894159111902,0.035223287477277265,0.00257214511489164,-1.0
618,0.08425736437441568,0.07038062449736407,0.4368704857696468,0.9793167156780063,0.44497945926126153,0.9905414388393547,0.06426897180444953,-1.0,-1.0,0.054905104145164856,-1.0,-1.0,0.024821928322348218,0.10800019348986771,0.07130894159111902,0.035223287477277265,0.03351516396252299,-1.0
619,0.09991871311204316,0.07038062449736407,0.430418523317745,0.9859304564249852,0.44497945926126153,0.9905414388393547,0.06257622698280937,-1.0,-1.0,0.05425022131658236,-1.0,-1.0,0.010191649184876165,0.1553933357673574,0.07130894159111902,0.04080709861757844,0.00257214511489164,-1.0
620,0.08624341658217474,0.08566020661482852,0.44835155492812867,0.9935731218567787,0.44453230788322695,0.9905414388393547,0.06883428010830996,-1.0,-1.0,0.05862559144297129,-1.0,-1.0,0.013001875187834213,0.11458623714977899,0.07130894159111902,4.743186923619966e-09,0.00257214511489164,-1.0
621,0.08422440966759373,0.08690262765197727,0.44835155492812867,0.9935731218567787,0.44453230788322695,-1.0,0.061935394647421836,-1.0,-1.0,0.052849400933256026,-1.0,-1.0,-1.0,0.11458623714977899,0.13414189978012014,0.04080709861757844,0.03829719384995341,-1.0
622,0.0973848190698607,0.06913820346021547,0.4378958047517736,0.9948849411247799,0.43329944208934373,-1.0,0.0700262417816286,-1.0,-1.0,0.06079790954747137,-1.0,-1.0,0.012213720923197917,0.047393142277489426,0.09973846853541143,0.10800019348986771,0.008438057763526614,-1.0
623,0.08425736437441568,0.06913820346021547,0.4475961091783946,0.9920282344633903,0.44497945926126153,-1.0,0.0700262417816286,-1.0,-1.0,0.05862559144297129,-1.0,-1.0,0.013001875187834213,0.11458623714977899,0.09973846853541143,0.04080709861757844,0.0928305014459097,-1.0
624,0.09991871311204316,0.06913820346021547,0.438932211445718,0.9948849411247799,0.44497945926126153,-1.0,0.0700262417816286,-1.0,-1.0,0.057970708614388786,-1.0,-1.0,0.013001875187834213,0.11458623714977899,0.09973846853541143,0.01979995259479901,0.13084590929385914,-1.0
625,0.08425736437441568,0.06913820346021547,0.4475961091783946,0.9935731218567787,0.44497945926126153,-1.0,0.0700262417816286,-1.0,-1.0,0.05862559144297129,-1.0,-1.0,0.013001875187834213,0.11458623714977899,0.09973846853541143,0.01979995259479901,0.13084590929385914,-1.0
626,0.08425736437441568,0.06913820346021547,0.43744624127334725,0.9951376755876928,0.44497945926126153,-1.0,0.0700262417816286,-1.0,-1.0,0.05862559144297129,-1.0,-1.0,0.013001875187834213,0.11458623714977899,0.09973846853541143,0.01979995259479901,0.13084590929385914,-1.0
627,0.08425736437441568,0.06913820346021547,0.43744624127334725,0.9951376755876928,0.44497945926126153,-1.0,0.0700262417816286,-1.0,-1.0,0.05862559144297129,-1.0,-1.0,0.013001875187834213,0.11458623714977899,0.09973846853541143,0.01979995259479901,0.13084590929385914,-1.0
628,0.08425736437441568,0.06913820346021547,0.43615462660645954,0.9937185571947939,0.44497945926126153,-1.0,0.06257622698280937,-1.0,-1.0,0.06079790954747137,-1.0,-1.0,0.013001875187834213,0.11458623714977899,0.09973846853541143,0.01979995259479901,0.13084590929385914,-1.0
629,0.0973848190698607,0.06913820346021547,0.4378958047517736,0.9948849411247799,0.43329944208934373,-1.0,0.06883428010830996,-1.0,-1.0,0.06079790954747137,-1.0,-1.0,0.027632154325305535,0.06719309487228921,0.09973846853541143,0.035223287477277265,0.12377352029354403,-1.0
630,0.09991871311204316,0.06913820346021547,0.4287946004272718,0.9928704996374965,0.4341270850115195,0.9987038950516998,0.07052702492995011,-1.0,-1.0,0.06545227805530918,-1.0,-1.0,0.027632154325305535,0.06719309487228921,0.09973846853541143,0.035223287477277265,0.12377352029354403,-1.0
631,0.08624341658217474,0.08566020661482852,0.4372367010368007,0.9918628067026587,0.43329944208934373,0.9517778281285929,0.0700262417816286,-1.0,-1.0,0.06545227805530918,-1.0,-1.0,0.027632154325305535,0.06719309487228921,0.09973846853541143,0.035223287477277265,0.03829719384995341,-1.0
632,0.09991871311204316,0.06913820346021547,0.4287946004272718,0.9952634445881828,0.4341270850115195,0.8740312953614017,0.06883428010830996,-1.0,-1.0,0.06079790954747137,-1.0,-1.0,0.027632154325305535,0.06719309487228921,0.1516994643692629,0.035223287477277265,0.0928305014459097,-1.0
633,0.08624341658217474,0.08246447810150467,0.4372367010368007,0.9937185571947939,0.44497945926126153,0.8100064523984675,0.06883428010830996,-1.0,-1.0,0.06079790954747137,-1.0,-1.0,0.027632154325305535,0.06719309487228921,0.18987929412802565,0.035223287477277265,0.03829719384995341,-1.0
634,0.09991871311204316,0.06913820346021547,0.4287946004272718,0.9928704996374965,0.43329944208934373,0.7676226345266749,0.07052702492995011,-1.0,-1.0,0.06079790954747137,-1.0,-1.0,0.027632154325305535,0.06719309487228921,0.09973846853541143,0.035223287477277265,0.0928305014459097,-1.0
635,0.0973848190698607,0.08566020661482852,0.4274871502028118,0.9918628067026587,0.43329944208934373,0.7610629682673627,0.0700262417816286,-1.0,-1.0,0.06079790954747137,-1.0,-1.0,0.027632154325305535,0.06719309487228921,0.1516994643692629,0.02660554190945152,0.13084590929385914,-1.0
636,0.09789970619746212,0.07038062449736407,0.4287946004272718,0.9928704996374965,0.42486752841479897,0.7471443200173647,0.06560109356536646,-1.0,-1.0,0.059118362948054594,-1.0,-1.0,-1.0,0.11458623714977899,0.10649430342980733,0.009119506825613117,0.1619533500523067,-1.0
637,0.09991871311204316,0.08690262765197727,0.4191078836058117,0.9777443198630549,0.435719902664541,0.6949600635713963,0.06390834874372618,-1.0,-1.0,0.059773245776637056,-1.0,-1.0,-1.0,0.11458623714977899,0.09973846853541143,0.01979995259479901,0.13084590929385914,-1.0
638,0.09991871311204316,0.08690262765197727,0.4191078836058117,0.9777443198630549,0.4375014692451006,0.6801215210698935,0.06865561231349523,-1.0,-1.0,0.059773245776637056,-1.0,-1.0,-1.0,0.11458623714977899,0.09973846853541143,0.01979995259479901,0.13084590929385914,-1.0
639,0.08624341658217474,0.07038062449736407,0.4275499842153406,0.9777443198630549,0.43958260983552183,0.675988958918343,0.07294718897856277,-1.0,-1.0,0.059118362948054594,-1.0,-1.0,-1.0,,0.09973846853541143,0.10241638234956667,0.12377352029354403,-1.0
640,0.08624341658217474,0.08690262765197727,0.4265110776280529,0.9778183902033621,0.4258214520731828,0.6794154340158173,0.07125444415692252,-1.0,-1.0,0.059773245776637056,-1.0,-1.0,-1.0,0.06719309487228921,0.07130894159111902,0.005583811140302803,0.03351516396252299,-1.0
641,0.08624341658217474,0.10318343943198534,0.4265110776280529,0.9890184311456037,0.4172808577786814,0.6787928513818968,0.07125444415692252,-1.0,-1.0,0.059773245776637056,-1.0,-1.0,-1.0,,0.07130894159111902,0.05502324007207701,0.00257214511489164,-1.0
642,0.08624341658217474,0.08566020661482852,0.4265110776280529,0.977388571110705,0.4261068037548637,0.6548578412968331,0.07009084699409318,-1.0,-1.0,0.0619683876931139,-1.0,-1.0,-1.0,,0.026103780651663553,0.06060705121237811,0.00257214511489164,-1.0
643,0.08624341658217474,0.08566020661482852,0.418068977018524,0.9783662842331399,0.4261068037548637,0.6499409355594217,0.07009084699409318,-1.0,-1.0,0.0619683876931139,-1.0,-1.0,0.00924672280229335,0.09478628455497912,0.07130894159111902,0.13084590929385914,0.03351516396252299,-1.0
644,0.08624341658217474,0.08690262765197727,0.438503244544985,0.989917121247563,0.4274871502028118,0.6386808888924469,0.07009084699409318,-1.0,-1.0,0.0619683876931139,-1.0,-1.0,0.024821928322348218,0.06060705121237811,0.026103780651663553,0.035223287477277265,0.03351516396252299,-1.0
645,0.09991871311204316,0.06913820346021547,0.43006114393545614,0.989917121247563,0.41635388874109613,0.636874602418066,0.06584773015260482,-1.0,-1.0,0.0619683876931139,-1.0,-1.0,-1.0,0.047393142277489426,0.07130894159111902,0.08345276701636942,0.03351516396252299,-1.0
646,0.09991871311204316,0.06913820346021547,0.418068977018524,0.977388571110705,0.4276217054516305,0.6127902723014157,0.06865561231349523,-1.0,-1.0,0.06131350486453144,-1.0,-1.0,0.00924672280229335,0.09478628455497912,0.07130894159111902,0.10800019348986771,0.00257214511489164,-1.0
647,0.09991871311204316,0.07258513095384539,0.41073300235024035,0.9900106830939512,0.4191264257741034,0.6034497698713943,0.07068855335913136,-1.0,-1.0,0.06131350486453144,-1.0,-1.0,0.00924672280229335,0.047393142277489426,0.026103780651663553,0.10800019348986771,0.00257214511489164,-1.0
648,0.09991871311204316,0.07134270991669671,0.41073300235024035,0.9900106830939512,0.4070236989750236,0.6005362101825091,0.07068855335913136,-1.0,-1.0,0.06131350486453144,-1.0,-1.0,0.00924672280229335,0.047393142277489426,0.026103780651663553,0.10800019348986771,0.04058755296283789,-1.0
649,0.09991871311204316,0.07134270991669671,0.41073300235024035,0.9904708454847198,0.4070236989750236,0.5702390524104595,0.06749201515066593,-1.0,-1.0,0.06131350486453144,-1.0,-1.0,0.00924672280229335,0.047393142277489426,0.026103780651663553,0.10800019348986771,0.04058755296283789,-1.0
650,0.08624341658217474,0.07258513095384539,0.4191078836058117,0.9893741798979542,0.4089469981442512,0.5582699398094888,0.06865561231349523,-1.0,-1.0,0.059118362948054594,-1.0,-1.0,-1.0,0.06719309487228921,0.026103780651663553,4.743186923619966e-09,0.04058755296283789,-1.0
651,0.08624341658217474,0.08858553278290462,0.40802813284518874,0.9897777347685748,0.40620663276675106,0.5570154019316105,0.06701132731543424,-1.0,-1.0,0.06131350486453144,-1.0,-1.0,0.01127789202047536,0.14858774645270575,0.026103780651663553,0.01066247907760464,0.04058755296283789,-1.0
652,0.08624341658217474,0.07258513095384539,0.40802813284518874,0.9897777347685748,0.3979950033809119,0.5558490180016225,0.06865561231349523,-1.0,-1.0,0.059118362948054594,-1.0,-1.0,0.010332965637892506,0.0879806952403275,0.06440097450161743,0.10800019348986771,0.009480112204389603,-1.0
653,0.08624341658217474,0.08858553278290462,0.40802813284518874,0.9890184311456037,0.40375618004733554,0.5229954958651455,0.06701132731543424,-1.0,-1.0,0.059118362948054594,-1.0,-1.0,0.010332965637892506,0.0879806952403275,0.03572504873506496,0.10800019348986771,0.009480112204389603,-1.0
654,0.08624341658217474,0.08982795382005324,0.40802813284518874,0.977388571110705,0.4033316539104253,0.5135807899288279,0.06749201515066593,-1.0,-1.0,0.06131350486453144,-1.0,-1.0,0.0089936363374933,0.10800019348986771,0.009480112204389603,0.04080709861757844,0.06012070587197439,-1.0
655,0.08624341658217474,0.07134270991669671,0.39810233697634667,0.9890184311456037,0.401952302548833,0.5,0.06952495619630202,-1.0,-1.0,0.06131350486453144,-1.0,-1.0,-1.0,,0.10241638234956667,0.049535682296299934,0.13052758772409873,-1.0
656,0.08624341658217474,0.07002192958729146,0.40017065422336007,0.977388571110705,0.41066641362165207,0.44540335065765446,0.06749201515066593,-1.0,-1.0,0.06131350486453144,-1.0,-1.0,-1.0,,0.10241638234956667,0.049535682296299934,0.13052758772409873,-1.0
657,0.08384551051227755,0.08886594273385359,0.39810233697634667,0.9894446214423757,0.4105007997520052,0.3797571357372493,0.0580590723300662,-1.0,-1.0,0.05425022131658236,-1.0,-1.0,0.04278926554281847,,0.10241638234956667,0.049535682296299934,0.13052758772409873,-1.0
658,0.08384551051227755,0.08886594273385359,0.3991412435636344,0.990133483520925,0.4149677977566429,0.26067487548161006,0.059665231902237895,-1.0,-1.0,0.05425022131658236,-1.0,-1.0,0.04184433916023465,0.06719309487228921,0.10241638234956667,0.029735729701500218,0.22078594405511992,-1.0
659,0.08384551051227755,0.08886594273385359,0.41077110359853297,0.9856399085460669,0.4171686761303444,0.14516017735804793,0.05476795793087239,-1.0,-1.0,0.059118362948054594,-1.0,-1.0,-1.0,0.10800019348986771,0.10241638234956667,0.029735729701500218,0.19235641711082746,-1.0
660,0.08946562457921191,0.08394119298684875,0.41077110359853297,0.986765550301011,0.4049954955411126,0.050288559469119774,0.05424694358178947,-1.0,-1.0,0.045193805326022594,-1.0,-1.0,0.04370966904148702,0.06719309487228921,0.10241638234956667,0.029735729701500218,0.16155446569194895,-1.0
661,0.08946562457921191,0.10361179819319512,0.4128394208455464,0.9984530187175434,0.40316100568428836,0.01633849079434197,0.055788447026744195,-1.0,-1.0,0.05554838979239002,-1.0,-1.0,0.04370966904148702,0.009642803271822977,0.10241638234956667,0.029735729701500218,0.1980390041661486,-1.0
662,0.10331989932745773,0.10651754102561901,0.4128394208455464,0.989917121247563,0.39023209796217573,0.044531958008311,0.055788447026744195,-1.0,-1.0,0.04933922297834219,-1.0,-1.0,0.04278926554281847,0.044703902460438344,0.07130894159111902,0.029735729701500218,0.25000000000000006,-1.0
663,0.10331989932745773,0.10651754102561901,0.4165876269083928,0.9817688135410303,0.39023209796217573,0.06886805113677312,0.057372332350677034,-1.0,-1.0,0.050574762725554695,-1.0,-1.0,0.04370966904148702,0.009642803271822977,0.07130894159111902,0.037750339005664935,0.1980390041661486,-1.0
664,0.10331989932745773,0.10651754102561901,0.4142872475438665,0.9929770521604141,0.3675366741073816,0.061055804674245324,0.05298260105737899,-1.0,-1.0,0.05135424609147529,-1.0,-1.0,0.04370966904148702,0.009642803271822977,0.07130894159111902,0.06060705121237811,0.23244243541085735,-1.0
665,0.10331989932745773,0.10651754102561901,0.4025997791273383,0.9804576824556368,0.3675366741073816,0.061055804674245324,0.05487761311496937,-1.0,-1.0,0.04933922297834219,-1.0,-1.0,0.04291522006000885,0.06719309487228921,0.07130894159111902,0.06060705121237811,0.11704102051060274,-1.0
666,0.10331989932745773,0.10651754102561901,0.4025997791273383,0.9804576824556368,0.3786022379272771,0.05729728424483933,0.05933132498895394,-1.0,-1.0,0.041900632303170024,-1.0,-1.0,0.04370966904148702,0.03094474969101363,0.10241638234956667,0.037750339005664935,0.15194375433372143,-1.0
667,0.10331989932745773,0.10651754102561901,0.4019231794220841,0.9794799693332016,0.3879951469504145,0.04390607171106111,0.05933132498895394,-1.0,-1.0,0.042680115669090586,-1.0,-1.0,-1.0,0.006805589314649851,0.04058755296283789,0.01979995259479901,0.11704102051060274,-1.0
668,0.10331989932745773,0.10651754102561901,0.4019231794220841,0.9891872061733741,0.3879951469504145,0.031085055747188624,0.05298260105737899,-1.0,-1.0,0.042680115669090586,-1.0,-1.0,0.04291522006000885,0.04058755296283789,0.04058755296283789,0.06060705121237811,0.11704102051060274,-1.0
669,0.10331989932745773,0.10651754102561901,0.4019231794220841,0.989917121247563,0.3879951469504145,0.03203365856003242,0.057372332350677034,-1.0,-1.0,0.05135424609147529,-1.0,-1.0,0.04291522006000885,0.04058755296283789,0.04058755296283789,0.01979995259479901,0.1980390041661486,-1.0
670,0.10331989932745773,0.10651754102561901,0.39225134940883105,0.9910835051775522,0.3797686218572651,0.035695015139949424,0.055788447026744195,-1.0,-1.0,0.0453173610976357,-1.0,-1.0,0.04291522006000885,,0.009480112204389603,0.01979995259479901,0.15194375433372143,-1.0
671,0.08667761610466139,0.10651754102561901,0.389931012505152,0.9789847741333507,0.3786022379272771,0.046561754076294516,0.057372332350677034,-1.0,-1.0,0.044565061054311274,-1.0,-1.0,0.04291522006000885,,0.009480112204389603,0.04080709861757844,0.12276606730938178,-1.0
672,0.10373791902265529,0.10695593877328344,0.3602939177060357,0.9055601902132816,0.3780683803950279,0.029233134462908542,0.050578403377872116,-1.0,-1.0,0.038930394358496864,-1.0,-1.0,0.056909618622116326,0.04058755296283789,0.009480112204389603,0.01979995259479901,0.1980390041661486,-1.0
673,0.086951656010974,0.10695593877328344,0.36730120976703484,0.8346265408021066,0.38969824042992657,0.041280333557793834,0.05179469620249292,-1.0,-1.0,0.03704544897327628,-1.0,-1.0,0.045256074228557854,0.047393142277489426,0.04520516093945524,0.02660554190945152,0.08475065946143188,-1.0
674,0.10431303456913753,0.10331989932745773,0.3702820880681879,0.8272776162121602,0.38969824042992657,0.04381080933729425,0.050578403377872116,-1.0,-1.0,0.04933922297834219,-1.0,-1.0,-1.0,,0.04520516093945524,0.009119506825613117,0.08475065946143188,-1.0
675,0.10431303456913753,0.10331989932745773,0.3674902836750139,0.8625032000987397,0.37857421154375764,0.07071061180233935,0.050578403377872116,-1.0,-1.0,0.05135424609147529,-1.0,-1.0,-1.0,0.047393142277489426,0.04520516093945524,0.02660554190945152,0.08475065946143188,-1.0
676,0.0730810590661166,0.10594242547913665,0.382275802201622,0.9803246657666601,0.32270624059596853,0.13680233719097024,0.05610007969178934,-1.0,-1.0,0.053456529731571056,-1.0,-1.0,0.009707868241712894,0.006805589314649851,0.0070723890003148,0.01979995259479901,0.10778064783512743,-1.0
677,0.06409455257441708,0.06802601411417822,0.3602939177060357,0.9785514854173153,0.2994372766380672,0.17801659640600337,0.05610007969178934,-1.0,-1.0,0.0448871163794283,-1.0,-1.0,-1.0,,0.024035051758132298,0.006953563454772772,0.09830053563073692,-1.0
678,0.06872018376501791,0.05268600663899064,0.3198437580018772,0.9101419616012184,0.2621264908829024,0.19647049866234217,0.04774876656927493,-1.0,-1.0,0.03622983444250394,-1.0,-1.0,0.011678355728319054,0.0502303562346623,0.043418297482038175,0.006953563454772772,0.1435056965701926,-1.0
679,-1.0,0.031162635813587962,0.26544203624700113,0.732824084500259,0.2598616991531052,0.20600236485174048,0.04279249584848606,-1.0,-1.0,0.041447673711940795,-1.0,-1.0,-1.0,0.10778064783512743,0.022666840595769323,0.09692882457378982,0.04058755296283789,-1.0
680,-1.0,0.0479488988252692,0.25744875670045647,0.8778482395073315,0.20485619223174614,0.43194848691263227,0.040297776612778516,-1.0,-1.0,0.03218653940275621,-1.0,-1.0,-1.0,0.013759152769425454,0.04058755296283789,0.006953563454772772,0.09830053563073692,-1.0
681,-1.0,0.0479488988252692,0.2767102186864671,0.9609770351137612,0.1967588411632569,0.4031034438588303,0.038402764555188124,-1.0,-1.0,0.02655187270694129,-1.0,-1.0,0.0089936363374933,,0.009480112204389603,0.06060705121237811,0.0070723890003148,-1.0
682,0.03096720568572628,0.031162635813587962,0.21030435073845236,0.9059812491190468,0.18699745744442045,0.36868711729161907,0.02971182811107616,-1.0,-1.0,0.031907264958476234,-1.0,-1.0,0.009707868241712894,0.047393142277489426,0.009480112204389603,0.047393142277489426,0.06012070587197439,-1.0
683,0.016045217905736268,0.03088859590727532,0.10182274281740891,0.9347341184178073,0.16264413699772567,0.39142342668691243,0.03616676250454016,-1.0,-1.0,0.02627259826266154,-1.0,-1.0,0.023702266803818522,,0.020064425834581227,0.047393142277489426,0.09830053563073692,-1.0
684,0.014598962369242846,0.03088859590727532,0.06603122449722619,0.15012899820295747,0.1500326956409956,0.4641306896628109,0.031160136344512982,-1.0,-1.0,0.027979509546403797,-1.0,-1.0,0.023702266803818522,0.04058755296283789,0.03829719384995341,0.04080709861757844,0.10778064783512743,-1.0
685,0.003590395730385312,0.031162635813587962,0.01330512176635456,0.08750652035251694,0.1500326956409956,0.4626736409387911,0.02689870806584136,-1.0,-1.0,0.02330709656554033,-1.0,-1.0,0.035249388435469785,0.04058755296283789,0.04592657813055243,0.06060705121237811,0.10778064783512743,-1.0
686,0.003590395730385312,0.031162635813587962,0.008100595512700032,0.190261129844326,0.1407540485150399,0.4594958454846588,0.030610601197712986,-1.0,-1.0,0.024234274414900742,-1.0,-1.0,0.023702266803818522,0.04058755296283789,0.0493524817984227,0.006805589314649851,0.024035051758132298,-1.0
687,-1.0,0.031162635813587962,0.03631648924421254,0.1930106429700117,0.13471354417904038,-1.0,0.041232826452316136,-1.0,-1.0,0.021600185281798193,-1.0,-1.0,0.03344306819028502,0.04058755296283789,0.023859906983459193,0.0543467057322627,0.05360985944340316,-1.0
688,-1.0,0.031162635813587962,0.02595740806095876,0.160113841998529,0.15187583385476539,0.46652843549889433,0.032007957361916965,-1.0,-1.0,0.02330709656554033,-1.0,-1.0,0.022292283825793815,,0.013627433063356481,0.09105300185574884,0.024035051758132298,-1.0
689,-1.0,0.014200833769878875,0.02595740806095876,0.1791261109409276,0.15274621543197195,0.4635002773855861,0.04414289066717903,-1.0,-1.0,0.03396087712987953,-1.0,-1.0,0.007309880629133023,,0.013627433063356481,0.023859906983459193,0.10126980140655613,-1.0
690,-1.0,0.031162635813587962,0.017637183942126797,0.1959280370724207,0.13051957483694807,0.4059542720090159,0.044165275020056176,-1.0,-1.0,0.039052724734030056,-1.0,-1.0,0.003708258417180922,0.10241638234956667,0.013627433063356481,0.02660554190945152,0.06579740022898617,-1.0
691,-1.0,0.01347964350890202,0.022420295411895358,0.32162175210199623,0.11907423973655992,0.2599458770562608,0.03639066060083687,-1.0,-1.0,0.03276759240794214,-1.0,-1.0,0.00860598557742669,0.10241638234956667,0.013627433063356481,0.02660554190945152,0.06579740022898617,-1.0
692,-1.0,0.01347964350890202,0.006613003224997308,0.31506059598547437,0.12706865420272956,0.20409869880833312,0.034683179991217,-1.0,-1.0,0.039052724734030056,-1.0,-1.0,0.03798993418628104,0.02660554190945152,0.013627433063356481,0.07683589814411378,0.10152244896405122,-1.0
693,-1.0,0.014075327157747626,0.034926718910788405,0.1582054025469528,0.13475251346283,0.40022568648917795,0.03330240825152136,-1.0,-1.0,0.045193805326022594,-1.0,-1.0,0.024713789983899805,0.02660554190945152,0.009119506825613117,0.006805589314649851,0.013289106166227858,-1.0
694,-1.0,0.03088859590727532,0.052092171099078495,0.23486797004646098,0.14148796328938584,0.47396722311387385,0.034070619444743745,-1.0,-1.0,0.02676427741178303,-1.0,-1.0,0.02294859193942935,0.0543467057322627,0.009119506825613117,0.0367062961234864,0.07169499372128547,-1.0
695,-1.0,0.013222873019140357,0.05309535524529938,0.21569501190880946,0.14870895094349643,0.41481508448303583,0.03922818141025256,-1.0,-1.0,0.02592275476582577,-1.0,-1.0,-1.0,0.10778064783512743,0.0953439933492516,0.061828829386728894,0.0014885778600125421,-1.0
696,-1.0,0.007113977477197444,0.018316028949404824,0.05171910387641881,0.1361406324114419,0.4209039974124384,0.04544975879429575,-1.0,-1.0,0.02165404423028513,-1.0,-1.0,0.007746459763283791,0.10241638234956667,0.0832073508943369,0.0859554049697275,0.07850058303593693,-1.0
697,-1.0,0.011020071601735858,0.048719752997584014,0.04028388489827914,0.11644927964505593,0.4590847430834298,0.04181830298127487,-1.0,-1.0,0.022127583580242798,-1.0,-1.0,0.009707868241712894,0.0879806952403275,0.00257214511489164,0.01979995259479901,0.07631260169790292,-1.0
698,-1.0,0.004811973726270856,0.03618986595422657,0.32194834800673494,0.11888334183097733,0.36514199369755856,0.042226953963198,-1.0,-1.0,0.02231887071493351,-1.0,-1.0,0.009392402562869806,0.0502303562346623,0.046735251613482465,0.05502324007207701,0.07631260169790292,-1.0
699,0.015572860788271416,0.014075327157747626,0.015589775025316974,0.27825678727574793,0.06151695357719841,0.18931775155628192,0.03886318968128344,-1.0,-1.0,0.019695646963178437,-1.0,-1.0,0.013885725504147062,0.04058755296283789,0.006907967089502678,,0.05624817586332095,-1.0
700,-1.0,0.03088859590727532,0.005740175008394624,0.1499568862436854,0.012694155470812582,0.014368064676562762,0.050336546945746505,-1.0,-1.0,0.015234870835390074,-1.0,-1.0,0.001596983732056072,0.0771539121582713,0.09361529563373491,0.016285701519040807,0.05179773210076666,-1.0
701,-1.0,0.06177719181455044,0.06622755017771866,0.14796120927187933,0.034707136489350934,0.03260889135008169,0.042964211258542655,-1.0,-1.0,0.0023147172135339336,-1.0,-1.0,0.00845372299726562,0.04647714513351439,0.012262833254047237,0.07810169867557916,0.14327376723411117,-1.0
702,-1.0,0.08174612024472669,0.07052701289873049,-1.0,0.06390318736046172,0.05867228161775759,0.03901804307452474,-1.0,-1.0,0.007422152612149362,-1.0,-1.0,0.029950524880273957,0.07282893443419038,0.034813526586241324,,0.08389498978547463,-1.0
703,-1.0,0.07650276116104639,0.07110808177899129,0.10852695209022599,0.08614830869563424,0.051468527649210276,0.03368075904231134,-1.0,-1.0,0.023722621621716074,-1.0,-1.0,0.034434217991037096,0.0,0.029764973970832588,0.004029023883659339,0.09959955423337356,-1.0
704,-1.0,0.09138892351655116,0.05876442124510131,0.11247876371085734,0.10938234822922488,0.06981786396229855,0.028391881947374038,-1.0,-1.0,0.015453627248603784,-1.0,-1.0,0.027594623326177996,0.018819503718019177,0.03667294106033385,0.043364118393826784,0.14327376723411117,-1.0
705,-1.0,0.06072951176623879,0.04592757473557529,0.20361034169183168,-1.0,-1.0,0.035370544877312414,-1.0,-1.0,0.0029100766324974573,-1.0,-1.0,0.03768216532828832,0.0098789965647482,0.01748234958908062,0.021360365391362716,0.04858979034752872,-1.0
706,-1.0,0.030246648414235525,0.024133044377833566,0.23903980889357782,-1.0,-1.0,0.04444700082158439,-1.0,-1.0,0.01321832328067041,-1.0,-1.0,0.02600439980560226,0.009480112204389603,0.031107440758447853,0.016684585879399097,0.030708556398089223,-1.0
707,-1.0,0.017830479543288983,0.010673217088322752,0.2876850602080481,0.011011718917304679,0.052604246304000166,0.05500097215644396,-1.0,-1.0,0.029206253423356268,-1.0,-1.0,0.007199185119387641,0.002830744519201625,0.09919087437825626,0.02891945942041288,0.051216256322818995,-1.0
708,0.0010568213407396551,0.020455983396156025,0.023529987212605106,0.304234687551217,0.03223843085434222,0.0479488988252692,0.04735301199514459,-1.0,-1.0,0.014229784202014845,-1.0,-1.0,0.011245555620593128,0.08117510592567598,0.07631260169790292,0.06998478564191835,,-1.0
709,0.018863050994233667,0.004627232083529185,0.03688605165395443,0.28410669463749816,0.03897132848976227,0.1611467550126114,0.020748442435945383,-1.0,-1.0,0.005642349276076418,-1.0,-1.0,0.0034375533416550713,0.04058755296283789,0.04520516093945524,0.06741264052702989,0.03801540784794954,-1.0
